carat,cut,color,clarity,depth,table,price,radius
0.44,5,1,6,62.1,55,726,2.44
0.38,5,4,4,60.4,57,726,2.34
0.34,5,5,4,61.5,55,726,2.265
0.34,5,5,4,62.1,56,726,2.24
0.31,5,6,5,62.1,54,726,2.155
0.4,5,7,3,61.3,56,726,2.375
0.4,5,7,3,61.3,57,726,2.37
0.43,4,2,2,59.8,59,726,2.47
0.36,4,4,5,62.2,59,726,2.265
0.36,5,5,4,62.0,55,726,2.275
0.36,4,3,6,60.6,58,726,2.29
0.36,4,4,5,61.7,59,726,2.275
0.36,3,4,5,59.7,56,726,2.32
0.36,3,4,5,62.9,57,726,2.28
0.36,5,3,6,62.3,57,726,2.26
0.36,4,4,5,59.7,59,726,2.305
0.36,3,4,5,61.2,60,726,2.28
0.31,5,4,6,62.0,56,726,2.165
0.36,4,5,4,60.5,59,726,2.305
0.36,5,5,4,60.9,57,726,2.29
0.36,4,5,4,61.4,58,726,2.28
0.36,4,5,4,60.5,60,726,2.275
0.36,5,4,5,61.6,56,726,2.28
0.36,4,4,5,62.3,59,726,2.25
0.41,3,7,2,63.8,57,727,2.355
0.4,5,2,4,62.5,57,727,2.335
0.33,5,3,5,60.9,56,727,2.23
0.38,4,1,4,60.5,60,727,2.34
0.34,5,5,3,62.8,56,727,2.23
0.34,4,5,3,59.8,58,727,2.285
0.34,4,5,3,59.4,62,727,2.295
0.34,4,5,3,59.3,60,727,2.29
0.34,5,5,3,63.0,54,727,2.25
0.36,5,7,4,60.0,56,727,2.33
0.36,4,7,4,60.3,58,727,2.315
0.36,5,6,5,62.7,57,727,2.275
0.36,4,6,5,61.5,59,727,2.285
0.33,3,7,5,60.3,61,727,2.24
0.33,5,7,5,61.1,57,727,2.23
0.37,3,6,4,64.0,55,728,2.26
0.42,3,6,3,61.4,54,728,2.415
0.4,5,2,6,61.9,56,728,2.36
0.3,5,5,6,61.9,54,728,2.155
0.32,5,5,6,61.4,57,728,2.205
0.33,5,7,3,62.0,56,728,2.235
0.33,3,7,3,63.1,55,728,2.23
0.33,3,7,3,63.1,55,728,2.2
0.3,3,7,6,59.0,59,729,2.2
0.32,5,6,6,61.2,57,729,2.19
0.31,5,5,5,61.1,57,729,2.17
0.39,5,7,3,60.6,55,729,2.365
0.36,4,3,4,61.0,60,729,2.3
0.36,4,3,4,60.0,62,729,2.31
0.36,5,2,5,60.5,57,729,2.295
0.36,4,2,5,60.9,61,729,2.305
0.36,4,2,5,60.3,60,729,2.32
0.36,3,2,5,63.3,56,729,2.28
0.36,4,2,5,62.0,59,729,2.3
0.36,5,2,5,62.1,57,729,2.29
0.36,5,2,5,62.1,56,729,2.295
0.36,3,3,4,63.5,54,729,2.295
0.36,5,3,4,62.1,55,729,2.29
0.36,5,3,4,62.1,55,729,2.305
0.36,4,3,4,60.9,59,729,2.31
0.36,2,3,4,63.7,55,729,2.26
0.43,3,4,2,61.3,56,729,2.435
0.45,3,5,2,61.5,61,729,2.45
0.3,5,6,5,61.6,57,729,2.15
0.41,2,3,4,64.1,57,729,2.36
0.3,3,5,6,59.9,56,730,2.19
0.3,3,5,6,62.5,56,730,2.13
0.34,3,5,4,61.5,58,730,2.245
0.34,3,5,4,62.5,57,730,2.2
0.43,3,2,5,60.9,55,730,2.445
0.33,5,4,6,61.3,56,730,2.23
0.33,5,4,6,61.7,55,730,2.23
0.33,5,4,6,61.6,54,730,2.22
0.33,5,3,7,61.7,55,730,2.24
0.33,5,3,7,61.6,55,730,2.225
0.33,5,3,7,62.1,53,730,2.235
0.33,5,3,7,62.1,53,730,2.24
0.33,5,3,7,61.5,55,730,2.22
0.33,5,3,7,62.1,55,730,2.23
0.33,5,3,7,61.5,56,730,2.23
0.32,5,4,6,60.6,57,730,2.205
0.32,4,4,6,61.6,60,730,2.185
0.32,3,4,6,62.0,55,730,2.195
0.32,5,3,7,61.9,56,730,2.19
0.32,5,4,6,62.2,56,730,2.17
0.32,4,3,7,61.4,58,730,2.185
0.32,4,3,7,62.5,58,730,2.165
0.32,5,4,6,62.1,55,730,2.175
0.32,4,4,6,61.2,59,730,2.195
0.32,5,4,6,61.4,55,730,2.2
0.32,5,3,7,62.2,56,730,2.185
0.32,4,4,6,60.8,59,730,2.205
0.34,5,7,4,60.8,57,730,2.26
0.34,3,7,4,60.0,59,730,2.25
0.32,5,3,7,61.6,55,730,2.2
0.32,4,4,6,61.7,59,730,2.185
0.32,4,4,6,60.2,60,730,2.21
0.32,5,4,6,61.3,56,730,2.215
0.32,5,4,6,61.8,55,730,2.205
0.32,5,4,6,61.7,57,730,2.205
0.32,4,4,6,62.3,58,730,2.175
0.32,5,3,7,60.4,57,730,2.21
0.32,5,4,6,62.2,55,730,2.205
0.32,3,4,6,62.2,57,730,2.18
0.32,5,4,6,62.4,56,730,2.2
0.32,3,3,7,62.7,57,730,2.18
0.32,5,3,7,61.6,56,730,2.195
0.32,4,3,7,61.4,58,730,2.19
0.32,5,4,6,62.6,57,730,2.17
0.32,5,4,6,61.6,55,730,2.205
0.32,4,3,7,60.9,58,730,2.2
0.32,3,4,6,60.9,61,730,2.195
0.32,5,4,6,61.5,57,730,2.195
0.32,5,4,6,61.9,57,730,2.19
0.32,3,3,7,62.9,58,730,2.17
0.32,5,4,6,62.1,57,730,2.2
0.32,5,4,6,62.0,55,730,2.2
0.32,5,4,7,61.7,56,730,2.185
0.32,5,3,7,62.1,54,730,2.2
0.32,3,3,7,62.9,57,730,2.165
0.32,5,4,6,62.4,54,730,2.185
0.32,5,4,6,61.2,56,730,2.205
0.32,5,3,7,61.9,55,730,2.185
0.32,3,4,6,62.3,54,730,2.19
0.32,5,4,6,61.1,55,730,2.21
0.32,3,4,6,62.6,58,730,2.175
0.32,4,3,7,61.5,59,730,2.185
0.29,3,5,7,60.5,57,731,2.155
0.29,3,5,7,62.1,55,731,2.13
0.43,3,1,4,60.9,59,731,2.43
0.3,5,6,6,61.2,61,731,2.15
0.3,5,6,6,62.8,55,731,2.14
0.3,5,6,6,61.5,55,731,2.165
0.41,5,1,2,62.5,54,731,2.39
0.4,5,5,2,61.0,56,731,2.38
0.3,5,5,5,61.3,55,731,2.18
0.3,5,5,5,61.0,56,731,2.185
0.3,2,5,5,63.7,56,731,2.14
0.3,5,5,5,62.6,57,731,2.17
0.3,5,5,5,61.7,56,731,2.17
0.3,4,5,5,61.0,58,731,2.18
0.3,4,6,4,61.7,60,731,2.155
0.45,3,6,2,63.2,54,731,2.47
0.4,4,3,5,62.7,59,731,2.315
0.32,5,4,7,61.3,60,732,2.195
0.44,5,2,4,61.9,54,732,2.455
0.31,5,7,3,62.7,56,732,2.18
0.41,2,1,4,64.0,59,732,2.355
0.31,3,7,3,63.4,58,732,2.175
0.31,4,7,3,61.1,57,732,2.18
0.31,5,7,3,61.1,56,732,2.19
0.31,3,7,3,63.1,57,732,2.16
0.31,3,7,3,63.5,58,732,2.15
0.31,3,7,3,63.4,55,732,2.15
0.31,3,7,3,63.5,57,732,2.16
0.41,2,4,2,63.7,55,732,2.375
0.31,5,2,7,62.1,56,732,2.19
0.31,5,2,7,61.4,54,732,2.205
0.31,5,2,7,62.0,54,732,2.185
0.31,4,2,7,61.0,58,732,2.195
0.31,5,2,7,62.8,55,732,2.18
0.31,4,2,7,62.2,60,732,2.16
0.31,3,2,7,63.1,59,732,2.155
0.31,4,7,3,60.2,56,732,2.2
0.31,5,7,3,61.2,55,732,2.245
0.31,4,7,3,60.9,60,732,2.195
0.31,4,7,3,60.0,61,732,2.215
0.31,5,7,3,61.0,57,732,2.205
0.31,4,7,3,61.2,60,732,2.205
0.31,5,7,3,62.0,55,732,2.19
0.31,5,7,3,62.1,56,732,2.185
0.31,5,7,3,62.3,55,732,2.185
0.31,5,7,3,62.3,54,732,2.185
0.31,4,7,3,62.2,52,732,2.185
0.31,5,7,3,62.2,55,732,2.185
0.31,5,7,3,61.7,57,732,2.19
0.31,4,7,3,61.4,58,732,2.195
0.31,5,7,3,61.4,55,732,2.19
0.31,5,7,3,62.6,56,732,2.18
0.31,5,7,3,61.9,57,732,2.18
0.31,5,7,3,60.8,56,732,2.185
0.31,4,7,3,61.4,58,732,2.18
0.31,5,7,3,62.4,56,732,2.175
0.31,5,7,3,62.4,53,732,2.175
0.31,5,7,3,61.5,56,732,2.175
0.31,5,7,3,62.6,57,732,2.165
0.31,4,7,3,62.0,58,732,2.175
0.31,5,7,3,62.9,56,732,2.17
0.31,4,7,3,61.7,59,732,2.175
0.31,5,7,3,62.4,56,732,2.175
0.31,2,7,3,63.7,54,732,2.175
0.31,5,7,3,63.0,55,732,2.17
0.31,5,7,3,63.0,54,732,2.175
0.31,5,7,3,61.8,57,732,2.18
0.31,4,7,3,62.1,58,732,2.165
0.31,5,7,3,62.6,57,732,2.16
0.31,3,7,3,63.5,56,732,2.155
0.31,5,7,3,62.9,57,732,2.16
0.31,2,7,3,63.9,54,732,2.15
0.31,3,7,3,63.5,55,732,2.15
0.31,5,7,3,61.8,56,732,2.185
0.3,4,7,5,61.2,59,732,2.17
0.35,3,3,7,61.1,56,733,2.27
0.32,5,4,7,61.3,55,733,2.23
0.31,5,6,5,60.7,57,733,2.185
0.44,2,3,3,63.5,57,733,2.41
0.44,5,3,3,61.9,57,733,2.45
0.38,3,7,3,58.9,61,733,2.375
0.38,3,7,3,59.7,60,733,2.33
0.38,4,7,3,60.7,60,733,2.315
0.38,4,7,3,62.2,58,733,2.285
0.3,5,4,7,60.6,57,734,2.18
0.39,5,6,4,61.4,55,734,2.38
0.4,2,1,5,64.0,56,734,2.345
0.39,3,4,4,59.8,61,734,2.36
0.39,2,4,4,63.7,53,734,2.31
0.39,3,4,4,60.4,61,734,2.355
0.31,5,7,4,61.5,56,734,2.185
0.31,3,7,4,62.9,55,734,2.155
0.31,5,7,4,61.9,56,734,2.17
0.31,4,6,5,60.2,58,734,2.19
0.31,4,7,4,62.6,59,734,2.15
0.31,4,6,5,61.9,58,734,2.155
0.31,5,7,4,62.5,56,734,2.145
0.31,5,6,5,61.6,56,734,2.175
0.31,5,7,4,62.7,57,734,2.15
0.31,5,7,4,62.0,55,734,2.165
0.31,4,6,5,61.0,58,734,2.185
0.31,5,7,4,61.5,56,734,2.175
0.31,5,7,4,62.6,56,734,2.165
0.31,5,7,4,62.5,56,734,2.155
0.31,4,6,5,60.0,59,734,2.19
0.31,3,7,4,62.3,55,734,2.16
0.31,5,7,4,61.3,57,734,2.185
0.31,5,7,4,62.3,55,734,2.165
0.31,4,6,5,61.7,58,734,2.15
0.31,5,7,4,61.2,55,734,2.18
0.31,5,7,4,60.4,56,734,2.195
0.31,4,7,4,61.2,59,734,2.16
0.31,5,7,4,62.5,56,734,2.17
0.31,5,7,4,61.7,55,734,2.175
0.31,5,6,5,61.8,56,734,2.17
0.31,5,7,4,62.2,54,734,2.155
0.31,5,6,5,61.6,57,734,2.16
0.31,4,6,5,61.1,58,734,2.17
0.31,5,7,4,61.2,55,734,2.185
0.31,5,7,4,62.1,54,734,2.17
0.31,5,7,4,61.8,55,734,2.165
0.31,5,7,4,61.8,56,734,2.16
0.31,5,7,4,61.6,57,734,2.18
0.31,5,7,4,62.2,56,734,2.16
0.31,5,7,4,61.2,55,734,2.175
0.31,5,6,5,60.9,57,734,2.195
0.31,5,7,4,62.1,54,734,2.165
0.31,3,7,4,61.8,57,734,2.18
0.31,5,7,4,61.8,57,734,2.18
0.31,5,6,5,61.9,56,734,2.16
0.31,5,7,4,62.1,55,734,2.155
0.31,5,7,4,61.9,56,734,2.185
0.31,5,7,4,59.0,57,734,2.22
0.31,4,7,4,62.0,59,734,2.16
0.31,5,7,4,62.1,54,734,2.175
0.31,5,7,4,62.2,57,734,2.155
0.31,5,7,4,61.5,56,734,2.17
0.31,5,7,4,61.6,55,734,2.18
0.31,4,6,5,60.5,59,734,2.18
0.31,5,7,4,61.2,55,734,2.185
0.31,5,7,4,61.5,56,734,2.175
0.31,5,6,5,60.4,57,734,2.185
0.31,5,6,5,61.8,56,734,2.165
0.31,5,7,4,62.1,56,734,2.17
0.31,5,6,5,61.7,56,734,2.185
0.31,5,7,4,62.1,55,734,2.16
0.31,5,7,4,62.0,55,734,2.18
0.31,5,7,4,62.5,57,734,2.155
0.31,4,7,4,60.7,59,734,2.175
0.31,5,7,4,60.7,56,734,2.175
0.31,5,6,5,61.4,57,734,2.16
0.31,4,7,4,61.7,59,734,2.155
0.3,3,7,2,62.9,58,447,2.13
0.3,3,4,3,61.6,59,447,2.13
0.3,4,7,2,62.3,58,447,2.145
0.3,5,7,2,60.2,56,447,2.185
0.3,3,7,2,62.2,59,447,2.125
0.34,3,2,3,61.8,57,447,2.23
0.34,2,5,2,63.5,56,447,2.22
0.3,5,7,2,62.1,57,447,2.15
0.34,3,4,2,62.8,59,447,2.225
0.3,3,4,3,62.8,56,447,2.14
0.3,3,4,3,62.7,58,447,2.11
0.3,2,7,2,63.4,56,447,2.13
0.3,2,7,2,63.2,57,447,2.105
0.3,3,7,2,61.8,58,447,2.145
0.34,3,5,2,61.7,61,447,2.22
0.3,3,4,3,58.8,60,447,2.175
0.3,3,4,3,59.5,63,447,2.145
0.3,3,4,3,59.7,60,447,2.175
0.34,4,2,3,62.7,58,447,2.2
0.34,3,4,2,62.8,58,447,2.215
0.34,2,2,3,63.7,54,447,2.215
0.3,3,4,3,61.4,57,447,2.155
0.3,3,4,3,62.9,59,447,2.12
0.3,4,7,2,60.2,60,447,2.16
0.28,5,2,5,61.8,55,448,2.1
0.28,5,2,5,62.5,54,448,2.09
0.28,5,2,5,62.4,54,448,2.09
0.31,5,7,4,62.2,56,734,2.16
0.31,5,7,4,62.2,55,734,2.155
0.31,5,7,4,62.7,55,734,2.155
0.41,3,4,3,60.4,58,735,2.385
0.34,5,4,6,62.0,56,735,2.23
0.3,5,4,7,60.9,56,735,2.17
0.3,5,4,7,62.0,54,735,2.15
0.3,5,6,5,60.6,56,735,2.175
0.41,5,7,3,62.3,56,735,2.37
0.36,5,2,8,61.8,55,735,2.29
0.36,5,2,8,62.0,55,735,2.295
0.36,5,2,8,61.9,54,735,2.285
0.42,2,7,3,63.3,58,735,2.365
0.42,3,7,3,63.0,59,735,2.385
0.3,5,5,6,61.1,57,736,2.15
0.3,5,7,4,61.8,55,736,2.135
0.4,5,2,5,61.5,59,736,2.36
0.4,5,2,5,61.2,56,736,2.38
0.4,5,2,5,61.9,57,736,2.365
0.3,5,6,5,61.3,57,736,2.15
0.32,5,7,5,61.8,56,736,2.195
0.4,5,4,3,62.7,57,736,2.325
0.33,5,7,3,61.9,55,736,2.225
0.33,5,7,3,60.9,56,736,2.23
0.31,3,7,5,62.3,56,736,2.165
0.29,3,7,3,59.8,55,737,2.15
0.38,5,2,6,61.7,56,737,2.335
0.37,5,6,4,61.0,56,737,2.31
0.42,3,4,3,62.9,54,737,2.395
0.3,4,5,6,61.6,58,737,2.14
0.4,5,6,3,61.8,56,737,2.355
0.4,4,5,3,62.5,59,737,2.335
0.3,4,5,6,61.1,59,737,2.145
0.4,3,6,3,62.0,55,737,2.34
0.3,4,5,6,61.0,59,737,2.15
0.4,3,2,5,63.0,56,737,2.34
0.39,2,2,5,63.1,58,737,2.34
0.4,3,5,3,62.8,59,737,2.355
0.4,3,5,3,62.0,56,737,2.36
0.3,3,4,7,59.8,62,737,2.165
0.4,3,5,3,62.9,57,737,2.34
0.4,4,6,3,62.6,59,737,2.34
0.4,3,5,3,62.7,57,737,2.34
0.4,4,6,3,61.3,59,737,2.345
0.4,4,5,3,61.2,58,737,2.355
0.4,3,6,3,60.9,56,737,2.38
0.4,4,6,3,60.1,59,737,2.38
0.35,5,2,8,62.5,55,737,2.26
0.4,5,6,3,62.2,55,737,2.355
0.4,5,6,3,61.2,57,737,2.35
0.3,3,4,7,62.6,62,737,2.105
0.4,3,5,3,62.2,57,737,2.335
0.4,4,6,3,62.2,58,737,2.355
0.4,5,6,3,62.0,57,737,2.37
0.42,2,4,3,63.2,57,737,2.385
0.4,2,5,3,63.6,57,737,2.335
0.4,3,6,3,62.8,59,737,2.32
0.3,4,5,6,61.5,58,737,2.145
0.4,5,6,3,60.5,57,737,2.385
0.4,4,5,3,62.3,60,737,2.35
0.4,3,2,5,62.9,59,737,2.34
0.3,4,5,6,61.4,59,737,2.155
0.4,3,5,3,62.3,57,737,2.335
0.4,5,6,3,62.7,57,737,2.345
0.42,4,4,3,61.7,58,737,2.38
0.4,3,6,3,61.3,61,737,2.365
0.42,3,4,3,62.5,56,737,2.4
0.4,3,3,4,59.1,61,737,2.405
0.4,2,6,3,63.5,56,737,2.335
0.3,4,4,7,61.3,58,737,2.145
0.3,3,5,6,62.4,58,737,2.125
0.42,3,4,3,62.2,58,737,2.365
0.4,4,5,3,62.6,59,737,2.34
0.3,5,4,7,61.4,56,737,2.16
0.4,4,6,3,60.9,60,737,2.375
0.4,2,2,5,63.8,55,737,2.325
0.37,3,6,5,63.7,56,738,2.27
0.36,5,6,4,60.7,56,738,2.315
0.33,5,6,4,61.3,55,738,2.23
0.33,5,6,4,61.1,55,738,2.235
0.33,5,6,4,60.5,55,738,2.26
0.33,5,6,4,61.5,55,738,2.235
0.33,5,5,5,61.6,55,738,2.23
0.33,5,5,5,61.2,57,738,2.23
0.33,5,5,5,62.1,55,738,2.215
0.37,2,5,3,63.7,55,738,2.295
0.41,2,7,3,63.2,57,738,2.365
0.41,3,7,4,62.1,56,738,2.38
0.41,2,7,3,63.3,55,738,2.37
0.41,2,7,3,63.8,56,738,2.34
0.41,3,7,3,59.2,62,738,2.41
0.41,2,7,3,63.2,58,738,2.36
0.41,2,7,3,63.4,55,738,2.34
0.33,3,5,6,61.1,56,739,2.23
0.34,3,5,5,61.1,57,739,2.255
0.32,5,5,6,62.1,54,739,2.21
0.32,5,6,5,62.2,54,739,2.195
0.33,5,7,5,61.7,55,739,2.235
0.3,2,6,7,61.2,63,739,2.12
0.41,2,4,3,64.2,57,739,2.335
0.31,4,3,8,60.8,59,739,2.18
0.43,2,6,3,63.1,56,739,2.4
0.43,2,6,3,63.4,57,739,2.405
0.43,4,6,3,61.5,60,739,2.39
0.43,2,6,3,63.2,57,739,2.39
0.43,2,5,3,63.6,53,739,2.395
0.43,5,5,3,61.3,56,739,2.43
0.43,4,5,3,61.7,58,739,2.41
0.43,2,5,3,63.8,57,739,2.4
0.36,2,7,4,63.4,54,739,2.255
0.34,3,4,6,62.3,59,740,2.225
0.38,3,6,4,61.2,56,740,2.335
0.34,5,3,7,62.2,54,740,2.24
0.39,5,3,5,61.9,57,740,2.355
0.47,5,1,3,61.9,55,740,2.5
0.31,1,5,7,63.1,61,740,2.16
0.33,4,5,4,60.0,60,740,2.245
0.36,3,5,4,61.3,59,741,2.275
0.4,3,2,5,61.7,57,741,2.355
0.36,3,4,5,61.8,56,741,2.285
0.33,3,5,5,62.7,59,741,2.175
0.32,5,5,6,62.1,56,741,2.2
0.38,5,3,4,62.2,57,741,2.305
0.37,5,4,5,61.9,54,741,2.31
0.35,5,4,5,61.3,54,741,2.29
0.4,5,4,3,62.3,54,741,2.37
0.4,5,4,3,62.5,54,741,2.37
0.3,5,7,6,59.5,56,741,2.19
0.3,4,7,6,60.7,59,741,2.165
0.33,5,6,6,61.0,54,741,2.245
0.4,5,7,3,62.5,55,741,2.355
0.33,4,6,6,61.3,59,741,2.22
0.39,3,4,5,61.7,62,741,2.325
0.3,3,6,6,62.5,56,742,2.14
0.36,3,6,6,60.2,59,742,2.3
0.33,3,7,5,61.6,53,742,2.225
0.3,3,7,5,62.2,58,742,2.125
0.3,3,7,5,62.1,58,742,2.125
0.3,5,6,6,61.2,56,742,2.17
0.3,5,6,6,62.0,56,742,2.15
0.3,5,6,6,61.1,56,742,2.17
0.3,5,6,6,62.1,54,742,2.16
0.3,5,6,6,60.8,57,742,2.165
0.3,5,6,6,62.4,54,742,2.155
0.3,5,6,6,62.3,54,742,2.155
0.41,5,2,4,62.0,57,742,2.37
0.36,5,6,4,61.7,55,742,2.285
0.3,5,7,5,60.8,58,742,2.155
0.34,5,7,5,61.3,56,742,2.25
0.3,5,7,5,62.8,57,742,2.135
0.3,5,7,5,61.2,59,742,2.145
0.43,5,5,2,60.7,57,742,2.44
0.31,2,5,7,63.6,61,742,2.105
0.3,2,5,8,60.0,63,742,2.15
0.4,2,7,5,64.0,55,742,2.335
0.3,3,6,6,62.4,57,743,2.13
0.3,3,4,8,60.5,58,743,2.175
0.3,5,6,6,62.0,55,743,2.15
0.35,5,3,7,62.0,53,743,2.25
0.31,5,4,7,61.8,55,743,2.175
0.41,5,3,4,61.5,55,743,2.39
0.38,5,4,4,61.6,55,743,2.335
0.38,5,4,4,61.6,57,743,2.31
0.39,2,4,4,60.3,60,743,2.35
0.33,4,4,4,61.4,60,743,2.225
0.33,5,4,4,62.8,54,743,2.21
0.33,3,6,3,63.3,56,743,2.215
0.33,5,6,3,61.9,57,743,2.23
0.33,4,6,3,59.1,58,743,2.28
0.33,2,6,3,63.8,55,743,2.19
0.33,3,6,3,63.4,55,743,2.2
0.33,4,6,3,62.7,56,743,2.225
0.33,5,2,6,62.4,56,743,2.215
0.33,4,2,6,61.0,59,743,2.22
0.33,5,2,6,62.4,57,743,2.22
0.33,4,2,6,62.1,56,743,2.225
0.33,4,2,6,62.2,59,743,2.235
0.33,5,2,6,62.7,54,743,2.225
0.33,4,2,6,61.0,58,743,2.23
0.33,4,2,6,61.5,58,743,2.225
0.33,4,2,6,61.4,58,743,2.24
0.33,2,2,6,63.7,56,743,2.2
0.33,4,3,5,59.7,59,743,2.265
0.33,5,3,5,60.2,57,743,2.27
0.33,4,3,5,59.2,58,743,2.275
0.33,4,3,5,60.0,61,743,2.26
0.33,4,3,5,59.5,59,743,2.265
0.33,5,3,5,61.4,57,743,2.245
0.33,5,3,5,61.7,54,743,2.235
0.33,4,3,5,61.0,59,743,2.25
0.33,5,3,5,61.5,56,743,2.235
0.33,5,3,5,61.9,56,743,2.24
0.33,5,3,5,61.8,56,743,2.23
0.33,4,3,5,61.9,58,743,2.225
0.33,4,3,5,62.1,59,743,2.23
0.33,5,3,5,62.0,55,743,2.23
0.33,4,3,5,60.2,62,743,2.235
0.33,4,3,5,62.9,59,743,2.2
0.33,4,3,5,61.5,58,743,2.23
0.33,4,4,4,59.4,61,743,2.265
0.33,5,4,4,61.2,55,743,2.245
0.33,4,4,4,60.9,56,743,2.25
0.33,5,4,4,61.2,55,743,2.26
0.33,4,4,4,60.0,58,743,2.245
0.33,4,4,4,59.3,61,743,2.255
0.33,4,4,4,60.6,61,743,2.245
0.33,5,4,4,62.6,57,743,2.235
0.33,4,4,4,60.8,58,743,2.235
0.33,5,4,4,62.2,56,743,2.235
0.33,5,4,4,62.0,57,743,2.235
0.33,5,4,4,61.6,55,743,2.23
0.33,4,4,4,61.1,59,743,2.235
0.33,4,4,4,61.3,59,743,2.23
0.33,5,4,4,62.2,56,743,2.22
0.33,4,4,4,62.6,58,743,2.22
0.33,4,4,4,62.0,58,743,2.225
0.33,4,4,4,60.8,62,743,2.23
0.33,5,4,4,62.3,55,743,2.235
0.33,4,4,4,62.1,56,743,2.22
0.33,5,4,4,62.6,56,743,2.205
0.33,5,4,4,62.5,57,743,2.205
0.33,5,4,4,62.3,57,743,2.215
0.33,4,4,4,61.9,59,743,2.23
0.33,4,4,4,62.6,58,743,2.2
0.33,4,6,3,60.4,59,743,2.235
0.33,4,6,3,60.7,57,743,2.235
0.33,4,6,3,61.1,58,743,2.235
0.33,4,6,3,60.9,58,743,2.25
0.33,4,6,3,60.3,60,743,2.245
0.33,4,6,3,60.2,58,743,2.275
0.33,5,6,3,62.0,54,743,2.215
0.33,4,6,3,62.2,59,743,2.215
0.33,5,6,3,62.4,56,743,2.215
0.33,5,6,3,62.5,55,743,2.225
0.33,5,6,3,63.0,54,743,2.21
0.33,4,6,3,62.0,60,743,2.215
0.33,4,6,3,60.6,60,743,2.22
0.42,3,6,3,60.0,61,743,2.425
0.42,5,6,3,62.1,55,743,2.395
0.32,3,6,6,62.4,56,744,2.17
0.38,3,6,4,60.4,58,744,2.335
0.38,5,2,7,60.6,58,744,2.345
0.35,5,6,4,61.6,57,744,2.265
0.35,5,6,3,61.6,55,744,2.275
0.41,5,7,3,61.7,56,744,2.385
0.41,5,7,3,61.9,55,744,2.385
0.41,5,7,3,63.0,53,744,2.37
0.41,5,7,3,60.5,57,744,2.405
0.31,2,5,4,64.2,59,744,2.15
0.31,5,5,5,62.4,55,744,2.185
0.39,5,4,4,60.7,54,745,2.37
0.39,5,4,4,61.5,57,745,2.345
0.31,5,6,4,60.9,57,745,2.18
0.32,5,6,5,61.7,56,745,2.205
0.4,5,4,2,60.4,56,745,2.39
0.37,5,4,3,61.8,55,745,2.31
0.43,5,5,3,61.4,55,745,2.44
0.34,3,6,4,62.6,58,745,2.215
0.34,5,6,4,62.5,55,745,2.23
0.34,5,6,4,62.2,55,745,2.24
0.34,5,6,4,62.1,55,745,2.235
0.34,4,6,4,60.9,60,745,2.245
0.34,5,6,4,62.4,55,745,2.24
0.34,5,5,5,62.2,56,745,2.22
0.34,4,6,4,61.1,60,745,2.225
0.34,5,6,4,62.1,54,745,2.25
0.34,5,6,4,62.4,54,745,2.24
0.34,5,6,4,62.6,55,745,2.215
0.34,5,5,5,62.1,57,745,2.245
0.34,3,6,4,62.8,58,745,2.215
0.34,3,6,4,58.8,59,745,2.28
0.34,4,6,4,61.9,58,745,2.215
0.34,5,6,4,62.6,57,745,2.225
0.35,5,5,6,62.1,56,745,2.26
0.35,3,3,7,60.1,62,745,2.26
0.34,4,5,5,60.4,58,745,2.255
0.34,5,6,4,62.4,56,745,2.225
0.34,4,6,4,61.0,59,745,2.24
0.33,5,3,2,61.2,54,448,2.225
0.32,5,7,2,62.1,55,449,2.19
0.32,5,4,3,61.8,55,449,2.2
0.32,4,3,3,61.3,60,449,2.18
0.32,3,3,3,61.9,59,449,2.19
0.32,3,6,2,62.4,58,449,2.175
0.32,5,2,4,62.2,57,449,2.195
0.32,3,3,3,61.9,58,449,2.17
0.32,5,2,4,62.5,55,449,2.19
0.32,3,2,4,62.8,58,449,2.165
0.32,4,6,2,61.2,58,449,2.195
0.32,5,6,2,62.0,55,449,2.18
0.32,5,2,4,62.5,57,449,2.175
0.32,5,2,4,62.0,57,449,2.18
0.32,3,2,4,63.0,56,449,2.19
0.4,3,3,4,62.1,56,746,2.36
0.46,5,1,4,61.4,56,746,2.48
0.36,5,4,5,61.3,56,746,2.3
0.36,5,4,5,61.1,55,746,2.315
0.37,5,5,3,61.6,56,746,2.305
0.39,4,4,2,62.7,54,746,2.355
0.39,3,1,4,63.3,56,746,2.315
0.38,5,2,3,62.3,56,746,2.315
0.38,4,2,3,60.2,60,746,2.34
0.38,4,2,3,60.5,58,746,2.36
0.39,4,1,4,61.3,60,746,2.34
0.39,5,1,4,61.4,57,746,2.36
0.37,3,4,5,59.2,61,746,2.315
0.4,3,7,4,62.3,58,746,2.345
0.38,3,5,5,61.4,61,746,2.33
0.37,4,5,4,60.6,58,746,2.315
0.37,5,5,4,60.6,56,746,2.315
0.37,4,5,4,59.7,59,746,2.32
0.37,4,5,4,61.9,58,746,2.27
0.37,3,5,4,61.2,60,746,2.295
0.37,4,5,4,61.9,59,746,2.285
0.37,2,5,4,63.3,56,746,2.28
0.37,4,5,4,62.7,58,746,2.275
0.37,2,4,5,63.1,56,746,2.285
0.37,4,4,5,61.4,58,746,2.29
0.37,3,4,5,61.5,58,746,2.285
0.37,5,5,4,61.1,57,746,2.315
0.37,3,5,4,61.0,58,746,2.305
0.37,3,3,6,62.2,59,746,2.27
0.37,4,3,6,61.3,58,746,2.3
0.37,5,5,4,61.4,56,746,2.295
0.37,4,5,4,59.8,59,746,2.315
